WAVELENGTH,FLUX,ERROR
1168.67406342,2.21393191668e-13,3.5554170274e-15
1169.25752058,2.31286284372e-13,3.60850791592e-15
1169.84097614,2.67701856167e-13,3.87638970889e-15
1170.4244301,2.9381423703e-13,3.97338751707e-15
1171.00788245,3.1993158655e-13,4.17553103811e-15
1171.5913332,3.66320413467e-13,4.41793305283e-15
1172.17478234,3.99539351371e-13,4.55613661334e-15
1172.75822987,3.91316327988e-13,4.46385289716e-15
1173.3416758,3.56594900618e-13,4.24075127794e-15
1173.92512012,3.33895122784e-13,4.10880110477e-15
1174.50856284,2.92618403532e-13,3.77590628481e-15
1175.09200396,2.29364866171e-13,3.39513049903e-15
1175.67544346,2.51733677465e-13,3.45582165833e-15
1176.25888137,2.81039704708e-13,3.66373013646e-15
1176.84231767,2.79872027863e-13,3.60617677153e-15
1177.42575236,3.20195310131e-13,3.88433780121e-15
1178.00918545,3.35300063388e-13,3.95772074665e-15
1178.59261693,3.34044677368e-13,3.87253407007e-15
1179.17604681,3.56039341532e-13,4.03355324381e-15
1179.75947508,3.35361977198e-13,3.79112162727e-15
1180.34290174,3.29016944038e-13,3.80711401786e-15
1180.92632681,2.78852477488e-13,3.40742266043e-15
1181.50975026,2.65125008523e-13,3.33765853914e-15
1182.09317211,2.41037108896e-13,3.14199041919e-15
1182.67659236,2.35103516203e-13,3.16468022463e-15
1183.260011,2.12562845643e-13,2.87746103388e-15
1183.84342804,2.35046626336e-13,3.09211132961e-15
1184.42684347,1.90437155718e-13,2.73811780277e-15
1185.01025729,1.85315225633e-13,2.63811540848e-15
1185.59366952,2.02645753177e-13,2.80970243682e-15
1186.17708013,2.12053842139e-13,2.85133741575e-15
1186.76048914,2.01509896454e-13,2.70493414733e-15
1187.34389655,1.71633568322e-13,2.56099523155e-15
1187.92730235,2.01145242577e-13,2.68960039753e-15
1188.51070655,1.94629647643e-13,2.72581824092e-15
1189.09410914,1.63145306134e-13,2.4101516881e-15
1189.67751012,1.63487583245e-13,2.44147042802e-15
