WAVELENGTH,FLUX,ERROR
1205.16450069,1.71572146211e-13,3.90523480366e-15
1205.7480112,1.59165243272e-13,3.73779066915e-15
1206.33152021,1.56203490771e-13,3.71878824215e-15
1206.91502772,1.79651866046e-13,3.88086212555e-15
1207.49853373,2.05649635254e-13,4.2870021191e-15
1208.08203824,2.27807822453e-13,4.39153022104e-15
1208.66554125,2.5088367344e-13,4.55810390276e-15
1209.24904275,2.7592025622e-13,4.87017598128e-15
1209.83254275,2.99055858628e-13,4.92685130994e-15
1210.41604126,3.13964944502e-13,5.0305089591e-15
1210.99953826,3.37221525094e-13,5.25536609413e-15
1211.58303376,3.74932048025e-13,5.55209459805e-15
1212.16652775,3.91068619867e-13,5.5033787487e-15
1212.75002025,3.92644286951e-13,5.60064078287e-15
1213.33351124,3.57298739989e-13,5.30377212129e-15
1213.91700074,3.08972381383e-13,4.94010727319e-15
1214.50048873,2.29116452325e-13,4.11259436227e-15
1215.08397522,1.89227584404e-13,3.78594588788e-15
1215.66746021,1.71638536678e-13,3.51840705929e-15
1216.2509437,2.01107051967e-13,3.79745356883e-15
1216.83442569,2.48499518003e-13,4.24298523947e-15
1217.41790618,2.93029079568e-13,4.52696677373e-15
1218.00138516,2.90725330362e-13,4.57526952684e-15
1218.58486265,2.90765164643e-13,4.5099413073e-15
1219.16833863,2.82412506221e-13,4.40140027047e-15
1219.75181311,2.65084594333e-13,4.30027283578e-15
1220.33528609,2.48783521667e-13,4.14851898164e-15
1220.91875757,2.43677357083e-13,4.0596147696e-15
1221.50222755,2.32857186305e-13,4.01426270392e-15
1222.08569603,2.2785429578e-13,3.81853623047e-15
1222.669163,2.2832345508e-13,3.92913537178e-15
1223.25262848,2.18252021235e-13,3.81626420115e-15
1223.83609245,2.226824784e-13,3.87017326036e-15
1224.41955492,2.2645124391e-13,3.81055462099e-15
1225.0030159,2.2629190679e-13,3.86458908441e-15
1225.58647537,2.2328663165e-13,3.74687878641e-15
1226.16993334,2.23416461896e-13,3.86029583421e-15
1226.7533898,2.30007559926e-13,3.75464647105e-15
1227.33684477,2.20990259163e-13,3.85391497266e-15
1227.92029824,2.22696494165e-13,3.68230299217e-15
1228.50375021,2.31962390344e-13,3.83573873814e-15
1229.08720067,2.34970616171e-13,3.84722428893e-15
1229.67064963,2.47352438268e-13,3.90634868816e-15
1230.2540971,2.48839584728e-13,3.86365961787e-15
1230.83754306,2.67670871859e-13,4.03770591549e-15
1231.42098752,2.75519700403e-13,4.0545248338e-15
1232.00443048,2.77426582149e-13,4.11198209463e-15
1232.58787194,2.78246135581e-13,4.08279979602e-15
1233.1713119,2.71581270365e-13,4.0668882141e-15
1233.75475035,2.70769831324e-13,4.01061860495e-15
