WAVELENGTH,FLUX,ERROR
848.460,1.0000,1.0000
848.655,1.0000,1.0000
848.851,0.5811,0.3688
849.046,0.6631,0.3881
849.242,0.7842,0.6552
849.437,0.7985,0.6284
849.633,1.0000,1.0000
849.829,0.6513,0.5596
850.024,1.0198,0.3996
850.220,0.9042,0.3265
850.416,1.0000,1.0000
850.612,1.0000,1.0000
850.808,1.0000,1.0000
851.003,1.0000,1.0000
851.199,1.0000,1.0000
851.396,0.6267,0.5903
851.591,0.4853,0.3753
851.788,1.0000,1.0000
851.984,1.2905,0.4783
852.180,0.6017,0.5990
852.376,1.0000,1.0000
852.573,1.4739,0.6140
852.769,1.0000,1.0000
852.965,1.0000,1.0000
853.162,0.7106,0.3248
853.358,1.0507,0.3668
853.555,1.0000,1.0000
853.751,0.3336,0.3301
853.948,1.0000,1.0000
854.144,1.0000,1.0000
854.341,1.0079,0.3879
854.538,0.7667,0.3563
854.735,0.9484,0.3642
854.932,0.4111,0.4082
855.128,1.0000,1.0000
855.325,2.0390,0.5903
855.522,1.0493,0.4177
855.719,0.5780,0.3955
855.916,1.8823,0.6544
856.113,1.0000,1.0000
856.311,1.0000,1.0000
856.508,0.8159,0.3501
856.705,0.5371,0.3897
856.902,1.0000,1.0000
857.100,1.1376,0.5929
857.297,0.7082,0.6344
857.494,1.0000,1.0000
857.692,0.9288,0.5905
857.889,0.5199,0.3834
858.087,0.8727,0.6278
858.285,1.9408,0.6148
858.482,0.6472,0.6017
858.680,0.6769,0.5820
858.878,0.6145,0.5796
859.076,1.0000,1.0000
859.273,1.0131,0.5836
859.471,1.5668,0.5736
859.669,0.6586,0.3790
859.867,0.9370,0.3112
860.065,1.0000,1.0000
860.263,0.6376,0.5864
860.461,0.9609,0.5445
860.659,0.8818,0.5534
860.858,0.5545,0.5072
861.056,1.1933,0.4959
861.254,1.0000,1.0000
861.452,0.7380,0.3283
861.651,1.0000,1.0000
861.849,1.0000,1.0000
862.048,0.9445,0.5154
862.246,0.5557,0.4068
862.445,0.7871,0.5738
862.643,1.0000,1.0000
862.842,0.9324,0.4185
863.041,1.0000,1.0000
863.240,0.6585,0.3500
863.438,0.7324,0.3162
863.637,1.0000,1.0000
863.836,0.7733,0.6046
864.035,1.0000,1.0000
864.234,1.0000,1.0000
864.433,0.8574,0.5509
864.632,1.0000,1.0000
864.831,1.0000,1.0000
865.030,1.0000,1.0000
865.229,0.5462,0.4331
865.429,0.9450,0.4427
865.628,1.0000,1.0000
865.827,1.1643,0.5526
866.027,0.7437,0.5367
866.226,1.6296,0.4512
866.426,0.9392,0.5346
866.625,1.0000,1.0000
866.825,0.6922,0.5717
867.024,0.7851,0.3275
867.224,0.7682,0.4395
867.424,1.0000,1.0000
867.624,1.0000,1.0000
867.823,1.0721,0.5186
868.023,0.3781,0.3770
868.223,0.4338,0.3576
