WAVELENGTH,FLUX,ERROR
1217.955,8.1633,0.0238
1218.236,8.1269,0.0238
1218.516,8.1105,0.0237
1218.797,7.9914,0.0237
1219.078,8.0019,0.0235
1219.358,7.9338,0.0232
1219.639,7.7779,0.0231
1219.920,7.7421,0.0233
1220.201,7.6631,0.0232
1220.482,7.6441,0.0230
1220.763,7.4981,0.0229
1221.044,7.3345,0.0226
1221.325,7.1978,0.0224
1221.607,7.1305,0.0223
1221.888,7.1577,0.0224
1222.169,7.1713,0.0225
1222.451,7.1127,0.0223
1222.732,7.0506,0.0220
1223.014,6.9414,0.0220
1223.295,6.8896,0.0219
1223.577,6.8297,0.0218
1223.859,6.7567,0.0217
1224.141,6.6944,0.0217
1224.422,6.6712,0.0215
1224.705,6.5805,0.0214
1224.987,6.5049,0.0214
1225.269,6.4966,0.0214
1225.551,6.4175,0.0214
1225.833,6.3176,0.0213
1226.115,6.2514,0.0212
1226.398,6.2315,0.0211
1226.680,6.3487,0.0212
1226.963,6.2316,0.0210
1227.245,6.2129,0.0211
1227.528,6.0833,0.0209
1227.810,6.1133,0.0211
1228.093,5.9309,0.0207
1228.376,5.8638,0.0206
1228.659,5.9762,0.0208
1228.942,5.9088,0.0206
1229.225,5.8554,0.0205
1229.508,5.7569,0.0204
1229.791,5.8009,0.0205
1230.074,5.8069,0.0205
1230.358,5.7623,0.0205
1230.641,5.7756,0.0204
1230.924,5.7377,0.0202
1231.208,5.6886,0.0202
1231.491,5.6681,0.0201
1231.775,5.7009,0.0202
1232.058,5.6973,0.0201
1232.342,5.6374,0.0200
1232.626,5.6846,0.0201
1232.910,5.6585,0.0201
1233.194,5.6617,0.0201
1233.478,5.6735,0.0201
1233.762,5.6709,0.0201
1234.046,5.7131,0.0201
1234.330,5.7219,0.0201
1234.614,5.7097,0.0201
1234.899,5.6955,0.0201
1235.183,5.7117,0.0201
1235.467,5.7275,0.0201
1235.752,5.7488,0.0202
1236.037,5.7669,0.0202
1236.321,5.7966,0.0202
1236.606,5.8181,0.0201
1236.891,5.7709,0.0201
1237.176,5.7544,0.0201
1237.460,5.7433,0.0201
1237.745,5.7221,0.0199
1238.030,5.7300,0.0200
1238.316,5.7496,0.0199
1238.601,5.7576,0.0199
1238.886,5.7359,0.0198
1239.171,5.6991,0.0197
1239.457,5.6441,0.0198
1239.742,5.6620,0.0198
1240.028,5.6507,0.0197
1240.313,5.5802,0.0196
1240.599,5.5912,0.0195
1240.884,5.5749,0.0194
1241.170,5.5241,0.0194
1241.456,5.4231,0.0194
1241.742,5.3782,0.0192
1242.028,5.3347,0.0190
1242.314,5.2959,0.0190
1242.600,5.3090,0.0189
1242.886,5.2312,0.0188
1243.172,5.1425,0.0188
1243.459,5.1533,0.0188
1243.745,5.0555,0.0187
1244.031,4.9808,0.0185
1244.318,4.9124,0.0183
1244.604,4.8341,0.0183
1244.891,4.8177,0.0183
1245.178,4.8000,0.0182
1245.464,4.7748,0.0182
1245.751,4.7105,0.0181
1246.038,4.6488,0.0180
1246.325,4.6131,0.0179
1246.612,4.5414,0.0179
1246.899,4.4992,0.0178
1247.186,4.4756,0.0178
1247.474,4.3815,0.0177
1247.761,4.3263,0.0176
1248.048,4.3217,0.0174
1248.335,4.2687,0.0175
1248.623,4.2377,0.0174
1248.911,4.2431,0.0174
1249.198,4.2029,0.0173
1249.486,4.1457,0.0172
1249.774,4.1640,0.0171
1250.061,4.1357,0.0171
1250.349,4.0683,0.0171
1250.637,4.0128,0.0171
1250.925,4.0292,0.0170
1251.213,4.0528,0.0170
1251.501,4.0066,0.0169
1251.790,3.9557,0.0168
1252.078,3.9411,0.0168
1252.366,3.9348,0.0168
1252.655,3.8951,0.0167
1252.943,3.8507,0.0166
1253.232,3.8363,0.0166
1253.520,3.8491,0.0167
1253.809,3.8368,0.0166
1254.098,3.7804,0.0166
1254.386,3.7740,0.0166
1254.675,3.7550,0.0165
1254.964,3.7491,0.0164
1255.253,3.7446,0.0164
1255.542,3.7178,0.0164
1255.831,3.7089,0.0164
1256.120,3.7054,0.0164
1256.410,3.6948,0.0163
1256.699,3.6740,0.0162
1256.989,3.6548,0.0161
1257.278,3.6625,0.0161
1257.568,3.6369,0.0161
1257.857,3.6248,0.0162
1258.147,3.6381,0.0161
1258.437,3.6371,0.0160
1258.726,3.6164,0.0160
1259.016,3.5804,0.0159
1259.306,3.5647,0.0159
1259.596,3.5836,0.0158
1259.886,3.5656,0.0157
1260.176,3.5881,0.0158
1260.466,3.5728,0.0159
1260.757,3.5564,0.0159
1261.047,3.5723,0.0159
1261.338,3.5666,0.0158
1261.628,3.5567,0.0158
1261.919,3.5248,0.0157
1262.209,3.5148,0.0157
1262.500,3.5126,0.0156
1262.791,3.4942,0.0156
1263.081,3.4899,0.0155
1263.372,3.4890,0.0156
1263.663,3.4707,0.0156
1263.954,3.4598,0.0156
1264.245,3.4638,0.0156
1264.536,3.4429,0.0156
1264.828,3.4125,0.0156
1265.119,3.4041,0.0155
1265.410,3.4363,0.0155
1265.702,3.4089,0.0154
1265.993,3.3657,0.0153
1266.285,3.3558,0.0153
1266.576,3.3336,0.0152
1266.868,3.3682,0.0153
1267.160,3.3520,0.0153
1267.451,3.3159,0.0152
1267.743,3.3151,0.0152
1268.035,3.3090,0.0152
1268.327,3.2710,0.0151
1268.619,3.2613,0.0151
1268.911,3.2588,0.0151
1269.204,3.2350,0.0150
1269.496,3.1966,0.0150
1269.788,3.1814,0.0149
1270.081,3.1811,0.0150
1270.373,3.1555,0.0150
1270.666,3.1317,0.0148
1270.958,3.1225,0.0148
1271.251,3.1076,0.0147
1271.544,3.0832,0.0147
1271.837,3.0755,0.0147
1272.130,3.0940,0.0147
1272.422,3.0669,0.0146
1272.715,3.0336,0.0146
1273.008,3.0204,0.0146
1273.302,3.0061,0.0145
1273.595,2.9795,0.0144
1273.888,2.9572,0.0144
1274.182,2.9640,0.0143
1274.475,2.9524,0.0144
1274.768,2.9409,0.0144
1275.062,2.9323,0.0143
1275.356,2.9142,0.0143
1275.649,2.9269,0.0143
1275.943,2.9078,0.0143
1276.237,2.9029,0.0142
1276.531,2.9057,0.0142
1276.825,2.8990,0.0142
1277.119,2.8945,0.0140
1277.413,2.8493,0.0141
1277.707,2.8230,0.0141
1278.001,2.8204,0.0141
1278.296,2.8173,0.0140
1278.590,2.8326,0.0140
1278.885,2.8523,0.0140
1279.179,2.8312,0.0141
1279.474,2.8463,0.0141
1279.768,2.8207,0.0140
1280.063,2.8103,0.0139
1280.358,2.8266,0.0140
1280.653,2.8010,0.0139
1280.948,2.8101,0.0139
1281.242,2.7922,0.0138
1281.537,2.7530,0.0137
1281.833,2.7532,0.0138
1282.128,2.7478,0.0138
1282.423,2.7702,0.0138
1282.718,2.7847,0.0137
1283.014,2.7441,0.0137
1283.309,2.7369,0.0137
1283.605,2.7646,0.0137
1283.900,2.7551,0.0137
1284.196,2.7450,0.0137
1284.492,2.7460,0.0138
1284.787,2.7551,0.0137
1285.083,2.7607,0.0137
1285.379,2.7548,0.0136
1285.675,2.7561,0.0135
1285.971,2.7480,0.0135
1286.268,2.7510,0.0134
1286.564,2.7461,0.0134
1286.860,2.7540,0.0135
1287.156,2.7626,0.0135
1287.453,2.7569,0.0134
1287.749,2.7827,0.0134
1288.046,2.8045,0.0135
1288.342,2.7902,0.0134
1288.639,2.7893,0.0134
1288.936,2.7778,0.0134
1289.233,2.7532,0.0134
1289.530,2.7447,0.0134
1289.827,2.7452,0.0133
1290.124,2.7729,0.0134
1290.421,2.7661,0.0134
1290.718,2.7742,0.0135
1291.015,2.7912,0.0134
1291.312,2.7963,0.0133
1291.610,2.7668,0.0133
1291.907,2.7888,0.0134
1292.205,2.8236,0.0134
1292.502,2.8018,0.0134
1292.800,2.7870,0.0134
1293.098,2.8091,0.0134
1293.395,2.8291,0.0133
1293.693,2.8252,0.0132
1293.991,2.8015,0.0132
1294.289,2.8138,0.0132
1294.587,2.8200,0.0132
1294.885,2.8214,0.0132
1295.183,2.8102,0.0132
1295.482,2.8177,0.0132
1295.780,2.8473,0.0132
1296.079,2.8551,0.0132
1296.377,2.8402,0.0133
1296.676,2.8572,0.0132
1296.974,2.8765,0.0132
1297.273,2.8812,0.0132
1297.572,2.8634,0.0132
1297.870,2.8616,0.0131
1298.169,2.8733,0.0131
1298.468,2.8794,0.0131
1298.767,2.8915,0.0131
1299.066,2.9095,0.0131
1299.365,2.9170,0.0132
1299.665,2.9079,0.0131
1299.964,2.9407,0.0131
1300.263,2.9121,0.0131
1300.563,2.9197,0.0130
1300.862,2.9315,0.0130
1301.162,2.9138,0.0130
1301.461,2.9193,0.0131
1301.761,2.9628,0.0131
1302.061,2.9511,0.0131
1302.361,2.9814,0.0131
1302.661,2.9813,0.0131
1302.961,2.9646,0.0130
1303.261,2.9724,0.0130
1303.561,2.9721,0.0130
1303.861,2.9426,0.0129
1304.161,2.9562,0.0129
1304.462,2.9769,0.0130
1304.762,2.9680,0.0130
1305.062,2.9961,0.0130
1305.363,2.9457,0.0129
1305.664,2.9537,0.0129
1305.964,2.9532,0.0129
1306.265,2.9361,0.0129
1306.566,2.9446,0.0129
1306.867,2.9616,0.0129
1307.168,2.9668,0.0129
1307.469,2.9481,0.0129
1307.770,2.9540,0.0128
1308.071,2.9457,0.0128
1308.372,2.9480,0.0128
1308.673,2.9556,0.0128
1308.975,2.9272,0.0127
1309.276,2.9208,0.0127
1309.578,2.9169,0.0127
1309.880,2.9065,0.0127
1310.181,2.9101,0.0127
1310.483,2.9152,0.0127
1310.784,2.8790,0.0127
1311.086,2.8866,0.0126
1311.388,2.8767,0.0126
1311.690,2.8555,0.0126
1311.992,2.8605,0.0126
1312.295,2.8460,0.0125
1312.597,2.8450,0.0125
1312.899,2.8302,0.0125
1313.201,2.8053,0.0124
1313.504,2.7744,0.0124
1313.806,2.7837,0.0123
1314.109,2.7819,0.0123
1314.411,2.7853,0.0123
1314.714,2.7652,0.0123
1315.017,2.7490,0.0124
1315.320,2.7649,0.0123
1315.623,2.7142,0.0123
1315.926,2.7113,0.0123
1316.229,2.7217,0.0123
1316.532,2.7411,0.0123
1316.835,2.7215,0.0122
1317.138,2.6997,0.0122
1317.441,2.7018,0.0122
1317.745,2.6946,0.0121
1318.048,2.6766,0.0121
1318.352,2.6630,0.0122
1318.655,2.6399,0.0120
1318.959,2.6764,0.0120
1319.263,2.6659,0.0120
1319.567,2.6324,0.0120
1319.870,2.6591,0.0120
1320.174,2.6531,0.0119
1320.478,2.6309,0.0119
1320.782,2.6429,0.0119
1321.087,2.6171,0.0118
1321.391,2.6194,0.0118
1321.695,2.6318,0.0119
1322.000,2.6114,0.0119
1322.304,2.6307,0.0118
1322.609,2.6240,0.0118
1322.913,2.6053,0.0118
1323.218,2.6048,0.0118
1323.522,2.6026,0.0118
1323.827,2.6217,0.0118
1324.132,2.6088,0.0118
1324.437,2.6137,0.0118
1324.742,2.6084,0.0117
1325.047,2.5941,0.0117
1325.352,2.6044,0.0117
1325.657,2.6066,0.0117
1325.963,2.6095,0.0117
1326.268,2.6168,0.0116
1326.573,2.6165,0.0117
1326.879,2.6178,0.0117
1327.185,2.6341,0.0117
1327.490,2.6460,0.0116
1327.796,2.6503,0.0117
1328.102,2.6577,0.0116
1328.407,2.6560,0.0117
1328.713,2.6421,0.0116
1329.019,2.6460,0.0116
1329.325,2.6602,0.0116
1329.632,2.6720,0.0116
1329.938,2.6433,0.0116
1330.244,2.6798,0.0116
1330.550,2.7048,0.0116
1330.857,2.6995,0.0116
1331.163,2.6891,0.0116
1331.470,2.6876,0.0115
1331.776,2.6782,0.0115
1332.083,2.7184,0.0116
1332.390,2.6994,0.0116
1332.697,2.6700,0.0115
1333.004,2.6919,0.0115
1333.311,2.7018,0.0115
1333.618,2.7397,0.0115
1333.925,2.7180,0.0115
1334.232,2.7102,0.0115
1334.539,2.7339,0.0115
1334.846,2.7179,0.0115
1335.154,2.7438,0.0115
1335.461,2.7586,0.0115
1335.769,2.7503,0.0115
1336.077,2.7554,0.0115
1336.384,2.7364,0.0115
1336.692,2.7144,0.0115
1337.000,2.7052,0.0115
1337.308,2.7102,0.0114
1337.615,2.7335,0.0115
1337.924,2.7109,0.0114
1338.232,2.7090,0.0114
1338.540,2.7181,0.0114
1338.848,2.6936,0.0114
1339.156,2.6987,0.0114
1339.465,2.7077,0.0114
1339.773,2.7126,0.0114
1340.082,2.6896,0.0114
1340.390,2.6622,0.0113
1340.699,2.6944,0.0113
1341.008,2.6743,0.0113
1341.317,2.6670,0.0113
1341.625,2.6707,0.0113
1341.934,2.6511,0.0112
1342.244,2.6207,0.0112
1342.553,2.6310,0.0112
1342.862,2.6377,0.0112
1343.171,2.6505,0.0112
1343.480,2.6455,0.0112
1343.790,2.6401,0.0112
1344.099,2.6372,0.0112
1344.409,2.6285,0.0112
1344.718,2.6169,0.0112
1345.028,2.6326,0.0112
1345.338,2.6473,0.0112
1345.647,2.6263,0.0112
1345.957,2.6161,0.0111
1346.267,2.6255,0.0111
1346.577,2.5973,0.0111
1346.887,2.6002,0.0111
1347.198,2.6027,0.0111
1347.508,2.5769,0.0110
1347.818,2.5572,0.0110
1348.129,2.5870,0.0109
1348.439,2.5866,0.0109
1348.750,2.5604,0.0110
1349.060,2.5547,0.0110
1349.371,2.5807,0.0109
1349.682,2.5736,0.0109
1349.992,2.5585,0.0109
1350.303,2.5453,0.0108
1350.614,2.5085,0.0108
1350.925,2.5345,0.0109
1351.236,2.5463,0.0109
1351.547,2.5559,0.0108
1351.859,2.5485,0.0108
1352.170,2.5542,0.0109
1352.481,2.5754,0.0109
1352.793,2.5537,0.0108
1353.104,2.5509,0.0108
1353.416,2.5516,0.0109
1353.728,2.5396,0.0108
1354.039,2.5272,0.0108
1354.351,2.5423,0.0108
1354.663,2.5417,0.0108
1354.975,2.5345,0.0107
1355.287,2.5415,0.0107
1355.599,2.5440,0.0107
1355.911,2.5388,0.0107
1356.224,2.5309,0.0107
1356.536,2.5070,0.0106
1356.848,2.5087,0.0106
1357.161,2.5467,0.0107
1357.473,2.5290,0.0107
1357.786,2.5423,0.0107
1358.099,2.5512,0.0107
1358.411,2.5578,0.0107
1358.724,2.5445,0.0107
1359.037,2.5643,0.0107
1359.350,2.5218,0.0106
1359.663,2.5092,0.0105
1359.976,2.5131,0.0106
1360.289,2.5240,0.0106
1360.603,2.5569,0.0107
1360.916,2.5682,0.0106
1361.229,2.5618,0.0106
1361.543,2.5616,0.0106
1361.856,2.5533,0.0105
1362.170,2.5366,0.0105
1362.484,2.5308,0.0105
1362.797,2.5099,0.0105
1363.111,2.5159,0.0105
1363.425,2.5445,0.0105
1363.739,2.5399,0.0105
1364.053,2.5394,0.0105
1364.367,2.5609,0.0105
1364.682,2.5451,0.0104
1364.996,2.5449,0.0104
1365.310,2.5364,0.0104
1365.625,2.5220,0.0104
1365.939,2.5441,0.0105
1366.254,2.5726,0.0105
1366.568,2.5694,0.0104
1366.883,2.5684,0.0105
1367.198,2.5984,0.0105
1367.513,2.5917,0.0105
1367.828,2.5940,0.0105
1368.142,2.5824,0.0105
1368.457,2.6060,0.0104
1368.773,2.5953,0.0104
1369.088,2.5872,0.0104
1369.403,2.6022,0.0104
1369.718,2.5953,0.0104
1370.034,2.6174,0.0104
1370.349,2.6379,0.0104
1370.665,2.6093,0.0104
1370.981,2.6119,0.0103
1371.296,2.6225,0.0103
1371.612,2.5959,0.0103
1371.928,2.6079,0.0103
1372.244,2.6311,0.0103
1372.560,2.6119,0.0103
1372.876,2.6228,0.0103
1373.192,2.6328,0.0103
1373.508,2.6148,0.0103
1373.825,2.6277,0.0103
1374.141,2.6175,0.0103
1374.458,2.6175,0.0103
1374.774,2.6329,0.0103
1375.091,2.6357,0.0103
1375.407,2.6456,0.0103
1375.724,2.6396,0.0103
1376.041,2.6453,0.0103
1376.358,2.6482,0.0102
1376.675,2.6474,0.0102
1376.992,2.6434,0.0102
1377.309,2.6615,0.0102
1377.626,2.6663,0.0102
1377.943,2.6522,0.0102
1378.260,2.6638,0.0102
1378.578,2.6724,0.0102
1378.895,2.6658,0.0101
1379.213,2.6592,0.0101
1379.531,2.6633,0.0102
1379.848,2.6840,0.0102
1380.166,2.6898,0.0101
1380.484,2.6833,0.0101
1380.802,2.6882,0.0101
1381.120,2.6949,0.0101
1381.438,2.7240,0.0102
1381.756,2.7256,0.0101
1382.074,2.7059,0.0101
1382.392,2.7274,0.0101
1382.711,2.7376,0.0102
1383.029,2.7476,0.0102
1383.348,2.7609,0.0101
1383.666,2.7686,0.0101
1383.985,2.7773,0.0101
1384.303,2.7910,0.0101
1384.622,2.8169,0.0101
1384.941,2.8240,0.0101
1385.260,2.8027,0.0101
1385.579,2.8143,0.0101
1385.898,2.8278,0.0101
1386.217,2.8316,0.0101
1386.536,2.8415,0.0101
1386.856,2.8292,0.0101
1387.175,2.8605,0.0101
1387.495,2.8666,0.0101
1387.814,2.8760,0.0102
1388.134,2.9440,0.0102
1388.453,2.9012,0.0102
1388.773,2.9077,0.0101
1389.093,2.9304,0.0101
1389.413,2.9419,0.0101
1389.733,2.9280,0.0101
1390.053,2.9743,0.0101
1390.373,2.9732,0.0101
1390.693,2.9769,0.0101
1391.013,3.0140,0.0102
1391.334,3.0076,0.0102
1391.654,3.0057,0.0101
1391.975,3.0194,0.0101
1392.295,3.0284,0.0101
1392.616,3.0436,0.0101
1392.936,3.0494,0.0101
1393.257,3.0667,0.0101
1393.578,3.0569,0.0101
1393.899,3.0440,0.0100
1394.220,3.0483,0.0100
1394.541,3.0469,0.0100
1394.862,3.0343,0.0100
1395.183,3.0464,0.0099
1395.505,3.0488,0.0100
1395.826,3.0451,0.0100
1396.148,3.0797,0.0100
1396.469,3.0918,0.0101
1396.791,3.0638,0.0100
1397.112,3.0919,0.0101
1397.434,3.0903,0.0101
1397.756,3.0757,0.0100
1398.078,3.0678,0.0100
1398.400,3.0809,0.0100
1398.722,3.0847,0.0100
1399.044,3.0967,0.0100
1399.366,3.0943,0.0100
1399.688,3.0904,0.0100
1400.010,3.0912,0.0100
1400.333,3.0956,0.0100
1400.656,3.0750,0.0099
1400.978,3.0766,0.0099
1401.301,3.0798,0.0099
1401.623,3.0796,0.0099
1401.946,3.0717,0.0099
1402.269,3.0688,0.0099
1402.592,3.0702,0.0099
1402.915,3.0544,0.0099
1403.238,3.0641,0.0099
1403.561,3.0204,0.0098
1403.884,2.9752,0.0098
1404.208,2.9823,0.0098
1404.531,2.9770,0.0098
1404.854,2.9610,0.0098
1405.178,2.9529,0.0097
1405.501,2.9254,0.0097
1405.825,2.9160,0.0097
1406.149,2.9127,0.0097
1406.473,2.8904,0.0096
1406.797,2.8822,0.0096
1407.121,2.8724,0.0096
1407.445,2.8407,0.0095
1407.769,2.8343,0.0095
1408.093,2.8074,0.0095
1408.417,2.8054,0.0095
1408.742,2.8006,0.0095
1409.066,2.7850,0.0095
1409.390,2.7566,0.0095
1409.715,2.7532,0.0095
1410.040,2.7472,0.0094
1410.364,2.7197,0.0094
1410.689,2.7239,0.0094
1411.014,2.6955,0.0093
1411.339,2.6905,0.0093
1411.664,2.6901,0.0093
1411.989,2.6887,0.0094
1412.314,2.6714,0.0094
1412.639,2.6527,0.0093
1412.965,2.6469,0.0093
1413.290,2.6456,0.0093
1413.616,2.6512,0.0093
1413.941,2.6230,0.0093
1414.267,2.6060,0.0093
1414.592,2.5948,0.0092
1414.918,2.5931,0.0092
1415.244,2.5921,0.0092
1415.570,2.5890,0.0092
1415.896,2.5705,0.0092
1416.222,2.5699,0.0092
1416.548,2.5698,0.0092
1416.874,2.5628,0.0092
1417.200,2.5561,0.0091
1417.527,2.5465,0.0091
1417.853,2.5463,0.0091
1418.180,2.5328,0.0090
1418.506,2.5520,0.0091
1418.833,2.5303,0.0090
1419.160,2.5219,0.0090
1419.487,2.5264,0.0090
1419.813,2.5189,0.0090
1420.141,2.5122,0.0090
1420.468,2.5061,0.0090
1420.795,2.5010,0.0090
1421.122,2.4999,0.0090
1421.449,2.4896,0.0089
1421.776,2.4750,0.0089
1422.104,2.4802,0.0089
1422.431,2.4816,0.0089
1422.759,2.4991,0.0089
1423.086,2.4583,0.0089
1423.414,2.4553,0.0089
1423.742,2.4540,0.0089
1424.070,2.4507,0.0089
1424.398,2.4597,0.0089
1424.726,2.4493,0.0088
1425.054,2.4371,0.0088
1425.382,2.4316,0.0088
1425.710,2.4362,0.0088
1426.039,2.4438,0.0088
1426.367,2.4441,0.0088
1426.696,2.4485,0.0088
1427.024,2.4276,0.0088
1427.353,2.4128,0.0087
1427.681,2.4162,0.0087
1428.010,2.4138,0.0087
1428.339,2.4100,0.0087
1428.668,2.4222,0.0087
1428.997,2.4116,0.0087
1429.326,2.4023,0.0087
1429.655,2.4022,0.0087
1429.984,2.4002,0.0087
1430.314,2.4162,0.0088
1430.643,2.3891,0.0087
1430.973,2.3881,0.0087
1431.302,2.3878,0.0087
1431.632,2.3791,0.0087
1431.961,2.3624,0.0086
1432.291,2.3898,0.0086
1432.621,2.3812,0.0086
1432.951,2.3615,0.0086
1433.281,2.3572,0.0086
1433.611,2.3624,0.0086
1433.941,2.3604,0.0086
1434.271,2.3439,0.0086
1434.602,2.3562,0.0086
1434.932,2.3355,0.0086
1435.262,2.3523,0.0085
1435.593,2.3582,0.0085
1435.923,2.3413,0.0085
1436.254,2.3550,0.0085
1436.585,2.3312,0.0085
1436.916,2.3355,0.0085
1437.247,2.3299,0.0085
1437.578,2.3288,0.0085
1437.909,2.3405,0.0085
1438.240,2.3305,0.0085
1438.571,2.3388,0.0085
1438.902,2.3259,0.0085
1439.234,2.3233,0.0085
1439.565,2.3181,0.0084
1439.897,2.3261,0.0084
1440.228,2.3183,0.0084
1440.560,2.3198,0.0084
1440.891,2.3128,0.0084
1441.223,2.3069,0.0084
1441.555,2.3025,0.0084
1441.887,2.3241,0.0084
1442.219,2.3115,0.0084
1442.552,2.2987,0.0084
1442.884,2.3197,0.0084
1443.216,2.3061,0.0083
1443.548,2.3055,0.0084
1443.881,2.3149,0.0083
1444.213,2.2881,0.0083
1444.546,2.2852,0.0083
1444.879,2.3053,0.0083
1445.211,2.2920,0.0083
1445.544,2.2880,0.0083
1445.877,2.2907,0.0083
1446.210,2.2994,0.0083
1446.543,2.3004,0.0083
1446.876,2.2930,0.0083
1447.209,2.2884,0.0083
1447.542,2.2793,0.0083
1447.876,2.3035,0.0083
1448.209,2.2866,0.0082
1448.543,2.2998,0.0083
1448.876,2.2684,0.0082
1449.210,2.2752,0.0082
1449.544,2.2709,0.0082
1449.877,2.2582,0.0082
1450.211,2.2758,0.0082
1450.545,2.2826,0.0082
1450.879,2.2750,0.0082
1451.214,2.2803,0.0082
1451.548,2.2821,0.0082
1451.882,2.2777,0.0082
1452.216,2.2756,0.0082
1452.551,2.2936,0.0082
1452.885,2.2721,0.0081
1453.220,2.2687,0.0081
1453.554,2.2784,0.0081
1453.889,2.2876,0.0081
1454.224,2.2902,0.0081
1454.559,2.2658,0.0081
1454.894,2.2867,0.0081
1455.229,2.2982,0.0081
1455.564,2.2772,0.0080
1455.899,2.2870,0.0081
1456.234,2.2925,0.0081
1456.570,2.2752,0.0080
1456.905,2.2750,0.0081
1457.241,2.2849,0.0080
1457.576,2.2799,0.0081
1457.912,2.2823,0.0081
1458.248,2.2806,0.0080
1458.584,2.2894,0.0080
1458.919,2.2968,0.0080
1459.255,2.2778,0.0080
1459.591,2.2684,0.0080
1459.928,2.2935,0.0080
1460.264,2.2795,0.0080
1460.600,2.2735,0.0080
1460.936,2.2717,0.0080
1461.273,2.2656,0.0080
1461.609,2.2739,0.0080
1461.946,2.2793,0.0080
1462.283,2.2713,0.0080
1462.619,2.2867,0.0080
1462.956,2.2785,0.0079
1463.293,2.2813,0.0079
1463.630,2.2758,0.0079
1463.967,2.2646,0.0079
1464.304,2.2701,0.0079
1464.641,2.2635,0.0079
1464.979,2.2745,0.0079
1465.316,2.2585,0.0079
1465.653,2.2653,0.0079
1465.991,2.2753,0.0079
1466.329,2.2546,0.0079
1466.666,2.2551,0.0079
1467.004,2.2783,0.0079
1467.342,2.2676,0.0079
1467.680,2.2534,0.0079
1468.018,2.2588,0.0079
1468.356,2.2722,0.0078
1468.694,2.2636,0.0078
1469.032,2.2614,0.0078
1469.370,2.2692,0.0078
1469.709,2.2495,0.0078
1470.047,2.2574,0.0078
1470.386,2.2685,0.0078
1470.724,2.2654,0.0078
1471.063,2.2738,0.0078
1471.402,2.2706,0.0078
1471.741,2.2734,0.0078
1472.080,2.2738,0.0078
1472.419,2.2621,0.0077
1472.758,2.2721,0.0078
1473.097,2.2818,0.0077
1473.436,2.2602,0.0077
1473.775,2.2679,0.0078
1474.115,2.2860,0.0078
1474.454,2.2807,0.0078
1474.794,2.2796,0.0078
1475.133,2.2861,0.0078
1475.473,2.2837,0.0078
1475.813,2.2718,0.0078
1476.153,2.2807,0.0078
1476.493,2.2733,0.0078
1476.833,2.2779,0.0077
1477.173,2.2999,0.0077
1477.513,2.2848,0.0077
1477.853,2.2836,0.0077
1478.194,2.2739,0.0077
1478.534,2.2936,0.0077
1478.874,2.2952,0.0077
1479.215,2.2922,0.0077
1479.556,2.2892,0.0077
1479.896,2.2821,0.0077
1480.237,2.2867,0.0077
1480.578,2.2858,0.0077
1480.919,2.2854,0.0077
1481.260,2.2857,0.0077
1481.601,2.2971,0.0076
1481.942,2.2997,0.0076
1482.284,2.2928,0.0076
1482.625,2.3014,0.0076
1482.966,2.3144,0.0077
1483.308,2.2946,0.0076
1483.650,2.3048,0.0076
1483.991,2.3056,0.0076
1484.333,2.3150,0.0076
1484.675,2.3134,0.0076
1485.016,2.2898,0.0076
1485.359,2.3131,0.0076
1485.701,2.3294,0.0076
1486.043,2.3016,0.0075
1486.385,2.2969,0.0075
1486.727,2.3037,0.0075
1487.070,2.3122,0.0075
1487.412,2.2962,0.0075
1487.755,2.3018,0.0075
1488.097,2.2983,0.0075
1488.440,2.3120,0.0075
1488.783,2.3120,0.0075
1489.126,2.3043,0.0075
1489.468,2.3110,0.0075
1489.812,2.3238,0.0075
1490.155,2.3167,0.0075
1490.498,2.3271,0.0075
1490.841,2.3187,0.0075
1491.184,2.3141,0.0075
1491.528,2.3203,0.0075
1491.871,2.3091,0.0075
1492.215,2.3246,0.0075
1492.558,2.3364,0.0075
1492.902,2.3259,0.0075
1493.246,2.3282,0.0075
1493.590,2.3344,0.0075
1493.934,2.3398,0.0075
1494.278,2.3297,0.0075
1494.622,2.3480,0.0075
1494.966,2.3527,0.0074
1495.310,2.3412,0.0074
1495.655,2.3562,0.0074
1495.999,2.3593,0.0074
1496.344,2.3525,0.0075
1496.688,2.3640,0.0075
1497.033,2.3735,0.0074
1497.377,2.3724,0.0074
1497.722,2.3715,0.0074
1498.067,2.3804,0.0074
1498.412,2.3718,0.0074
1498.757,2.3717,0.0074
1499.102,2.3777,0.0074
1499.448,2.3831,0.0074
1499.793,2.3897,0.0074
1500.138,2.4020,0.0074
1500.484,2.3841,0.0074
1500.829,2.3902,0.0074
1501.175,2.4035,0.0074
1501.521,2.3928,0.0074
1501.866,2.3992,0.0074
1502.212,2.3989,0.0074
1502.558,2.3937,0.0074
1502.904,2.4095,0.0074
1503.250,2.4092,0.0074
1503.597,2.3995,0.0074
1503.943,2.4060,0.0074
1504.289,2.4011,0.0074
1504.635,2.4201,0.0074
1504.982,2.4246,0.0074
1505.329,2.4135,0.0074
1505.675,2.4233,0.0073
1506.022,2.4301,0.0074
1506.369,2.4377,0.0074
1506.716,2.4376,0.0074
1507.063,2.4491,0.0073
1507.410,2.4409,0.0073
1507.757,2.4243,0.0073
1508.104,2.4270,0.0073
1508.451,2.4607,0.0073
1508.799,2.4564,0.0074
1509.146,2.4460,0.0073
