WAVELENGTH,FLUX,ERROR
808.037,0.7940,0.3559
808.223,1.3755,0.4610
808.409,1.0942,0.2753
808.596,0.4629,0.3401
808.782,0.2746,0.3352
808.968,0.6956,0.5068
809.154,0.7920,0.4945
809.341,0.7308,0.3192
809.527,0.8557,0.5104
809.713,0.4249,0.2720
809.900,0.8673,0.3300
810.086,0.7530,0.3345
810.273,0.6697,0.5285
810.460,0.6285,0.3126
810.646,0.9566,0.3202
810.833,0.8336,0.2836
811.020,1.0974,0.3474
811.206,0.7011,0.4002
811.393,0.6500,0.3131
811.580,0.8422,0.3998
811.767,0.6951,0.2909
811.954,1.0118,0.3206
812.141,0.8186,0.3071
812.328,1.1385,0.3673
812.515,1.0496,0.4671
812.702,0.7021,0.2922
812.889,1.3518,0.3377
813.076,0.8038,0.2721
813.264,1.0845,0.3587
813.451,1.7821,0.4516
813.638,1.4092,0.5875
813.826,0.4707,0.2443
814.013,1.0788,0.4305
814.201,1.1121,0.3140
814.388,0.9076,0.3443
814.576,1.1971,0.3615
814.763,1.0153,0.3415
814.951,0.7746,0.2751
815.138,1.1798,0.3402
815.326,0.8247,0.3121
815.514,1.3500,0.5138
815.702,0.6718,0.4789
815.889,0.6224,0.4179
816.077,0.8853,0.2566
816.265,0.5031,0.2629
816.453,0.9074,0.3165
816.641,1.1098,0.5472
816.829,0.7540,0.3277
817.018,0.9734,0.2816
817.206,1.2584,0.3564
817.394,0.8538,0.2817
817.582,0.6258,0.2251
817.770,0.6094,0.2267
817.959,0.6017,0.2873
818.147,0.8969,0.3310
818.335,0.7389,0.3619
818.524,0.8079,0.2568
818.712,0.5771,0.2690
818.901,0.6704,0.4016
819.089,0.8533,0.3330
819.278,1.1298,0.8544
819.467,0.7754,0.2842
819.655,1.1734,0.2850
819.844,0.6766,0.2435
820.033,0.6985,0.2981
820.222,0.9161,0.2648
820.411,0.9479,0.2599
820.600,1.4208,0.4288
820.789,0.6904,0.2199
820.978,0.6815,0.2177
821.167,1.2124,0.2930
821.356,0.5557,0.3134
821.545,0.6784,0.2840
821.734,1.4319,0.2816
821.923,0.6850,0.2496
822.113,1.1048,0.2119
822.302,1.2286,0.3550
822.491,0.8965,0.3368
822.681,1.1761,0.3843
822.870,0.8447,0.2228
823.060,1.3697,0.3090
823.249,0.3858,0.2693
823.439,0.6294,0.2503
823.628,0.9178,0.2434
823.818,0.7918,0.2377
824.008,1.5932,0.4501
824.198,1.0272,0.4180
824.387,1.1404,0.3552
824.577,0.6494,0.2505
824.767,0.7218,0.2187
824.957,0.6197,0.2439
825.147,0.7162,0.2410
825.337,0.6192,0.2314
825.527,0.9814,0.2705
825.717,0.5187,0.2324
825.907,0.6344,0.2172
826.098,0.5354,0.2332
826.288,0.7270,0.2884
826.478,1.1105,0.2686
826.668,1.0744,0.2557
826.859,0.6245,0.2293
827.049,0.8287,0.3052
827.240,0.7624,0.2176
827.430,0.7402,0.2206
827.621,0.4931,0.2159
827.811,1.2659,0.3189
828.002,0.6928,0.2457
828.193,0.5084,0.2148
828.383,1.1862,0.2861
828.574,0.8254,0.2047
828.765,0.7524,0.3231
828.956,0.9726,0.4724
829.147,1.2042,0.4018
829.338,1.0188,0.3410
829.529,0.9776,0.3174
829.720,1.0079,0.2278
829.911,0.8840,0.1957
830.102,0.8547,0.3277
830.293,1.0201,0.2625
830.484,1.1381,0.2163
830.675,0.9269,0.2452
830.867,0.4683,0.2485
831.058,0.3709,0.2452
831.249,0.6518,0.2240
831.441,1.0057,0.3110
831.632,0.9666,0.3136
831.824,0.9646,0.2085
832.015,0.9459,0.2074
832.207,0.7093,0.2160
832.399,1.4912,0.2325
832.590,1.0415,0.2231
832.782,1.1173,0.2742
832.974,0.5989,0.2171
833.166,0.7470,0.2206
833.358,0.7667,0.2057
833.549,0.7328,0.1952
833.741,1.1534,0.2284
833.933,1.5552,0.3837
834.125,1.2092,0.4180
834.317,0.7824,0.2294
834.510,0.8567,0.2600
834.702,0.5310,0.3104
834.894,1.1760,0.2966
835.086,0.9772,0.1948
835.279,1.2463,0.3098
835.471,0.9996,0.2360
835.663,0.7030,0.1832
835.856,1.3435,0.2102
836.048,1.1294,0.2691
836.241,0.9085,0.2368
836.433,0.7352,0.1920
836.626,0.8934,0.2426
836.819,1.1376,0.2712
837.011,0.8413,0.2283
837.204,0.7757,0.2828
837.397,1.1992,0.3589
837.590,0.8937,0.2388
837.783,0.7721,0.2413
837.976,0.5332,0.2054
838.169,1.1007,0.2463
838.361,0.9752,0.2800
838.555,0.9140,0.2458
838.748,0.9887,0.2162
838.941,1.2846,0.2686
839.134,0.6186,0.2012
839.327,1.2862,0.2915
839.521,0.8935,0.2081
839.714,0.7525,0.2254
839.907,0.9040,0.2230
840.101,0.8868,0.2105
840.294,1.3989,0.3665
840.488,0.7691,0.2227
840.681,0.8602,0.2007
840.875,0.9794,0.4481
841.068,0.5101,0.2562
841.262,1.1115,0.2094
841.456,0.5885,0.1952
841.650,0.7871,0.2200
841.843,1.0636,0.2726
842.037,0.7138,0.2485
842.231,1.1496,0.2502
842.425,0.6384,0.1725
842.619,0.8827,0.2174
842.813,0.7572,0.1803
843.007,0.9267,0.2207
843.201,0.8449,0.2791
843.396,0.9151,0.2633
843.590,0.9527,0.2687
843.784,1.1612,0.2518
843.978,0.9728,0.2321
844.173,1.0518,0.2709
844.367,0.8045,0.1788
844.562,1.0241,0.2765
844.756,0.5509,0.2108
844.951,0.5377,0.2520
845.145,0.5636,0.1965
845.340,0.8230,0.2629
845.534,1.0455,0.2973
845.729,0.5345,0.2389
845.924,0.6261,0.2549
846.119,0.9158,0.2555
846.314,0.4957,0.1827
846.509,0.6314,0.2182
846.703,0.4791,0.1984
846.898,0.7094,0.1874
847.093,0.4550,0.1923
847.289,0.6310,0.1974
847.484,0.6255,0.1921
847.679,0.7032,0.2013
847.874,0.9334,0.2814
848.069,0.9081,0.2842
848.265,0.5256,0.2416
848.460,0.6209,0.2353
848.655,0.8168,0.1994
848.851,0.8168,0.1895
849.046,0.6714,0.2276
849.242,0.9375,0.3643
849.437,0.8886,0.3208
849.633,0.4621,0.1995
849.829,0.6348,0.1815
850.024,0.9850,0.2137
850.220,1.0171,0.2605
850.416,0.9262,0.2237
850.612,0.6007,0.2031
850.808,0.5297,0.1822
851.003,1.2008,0.2038
851.199,0.7646,0.1938
851.396,0.7898,0.2995
851.591,0.4575,0.1733
851.788,0.6787,0.2096
851.984,1.1728,0.2889
852.180,0.6056,0.2940
852.376,0.3635,0.2357
852.573,0.8342,0.1882
852.769,0.8405,0.2086
852.965,1.0681,0.2307
853.162,0.8235,0.2011
853.358,0.8506,0.2257
853.555,0.7141,0.2176
853.751,0.8162,0.2069
853.948,0.7342,0.1869
854.144,0.8789,0.1745
854.341,0.9062,0.1892
854.538,1.0289,0.2563
854.735,0.8412,0.2087
854.932,0.7382,0.1684
855.128,0.5616,0.1870
855.325,0.9565,0.2021
855.522,0.9836,0.1924
855.719,0.9780,0.1790
855.916,1.0261,0.1805
856.113,1.0098,0.2192
856.311,0.8044,0.1814
856.508,0.6461,0.1627
856.705,0.5995,0.2739
856.902,0.9607,0.2407
857.100,0.9397,0.2211
857.297,1.0381,0.2327
857.494,0.6146,0.2179
857.692,0.7728,0.2212
857.889,0.6177,0.2082
858.087,1.1682,0.2313
858.285,1.2127,0.2226
858.482,0.6507,0.1677
858.680,0.6240,0.1807
858.878,0.6877,0.1830
859.076,1.0171,0.1816
859.273,0.8749,0.1905
859.471,0.8075,0.1787
859.669,0.8444,0.3246
859.867,0.6990,0.1836
860.065,0.7376,0.1582
860.263,0.6652,0.1561
860.461,0.7130,0.1496
860.659,0.6176,0.1452
860.858,0.6242,0.1740
861.056,0.6426,0.1400
861.254,0.6674,0.1368
861.452,0.4677,0.1331
861.651,0.7182,0.1715
861.849,0.6663,0.1380
862.048,0.7582,0.1350
862.246,0.5808,0.1634
862.445,0.5795,0.1500
862.643,0.4519,0.1308
862.842,0.6049,0.1583
863.041,0.7265,0.3105
863.240,0.6351,0.2136
863.438,0.8589,0.2103
863.637,0.7557,0.1635
863.836,0.5560,0.1669
864.035,0.9906,0.1863
864.234,1.1660,0.1975
864.433,0.6811,0.1660
864.632,0.5463,0.1403
864.831,0.6225,0.2343
865.030,0.8953,0.2755
865.229,0.8879,0.1518
865.429,0.8335,0.1873
865.628,0.5450,0.1585
865.827,0.4456,0.1337
866.027,0.5704,0.1464
866.226,0.4917,0.1460
866.426,0.6222,0.1554
866.625,0.3541,0.1631
866.825,0.9438,0.1859
867.024,0.6245,0.1146
867.224,0.9225,0.1518
867.424,0.6142,0.1358
867.624,0.6491,0.1482
867.823,0.5622,0.1579
868.023,0.6711,0.2113
868.223,0.4947,0.1665
868.423,0.3936,0.1228
868.623,0.4341,0.1730
868.823,0.6015,0.1218
869.023,0.3874,0.1208
869.223,0.5812,0.1940
869.423,0.4832,0.1522
869.624,0.4496,0.1196
869.824,0.4815,0.1351
870.024,0.7383,0.1228
870.224,0.6958,0.1649
870.425,0.9252,0.2074
870.625,0.7252,0.1522
870.826,1.3272,0.2292
871.026,0.8759,0.2201
871.227,0.5329,0.1413
871.428,0.4118,0.1296
871.628,0.4097,0.1819
871.829,0.7368,0.2842
872.030,0.7750,0.1885
